source	country	t_key	old_icon	new_canonical	confidence	why
dorset_gov_uk		Garden Waste	Icons.GARDEN	GARDEN	high	already Icons reference
dorset_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
dorset_gov_uk		Rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
dover_gov_uk		Food Collection	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
dover_gov_uk		Garden Waste Collection	Icons.GARDEN	GARDEN	high	already Icons reference
dover_gov_uk		Paper/Card Collection	Icons.PAPER	PAPER	high	already Icons reference
dover_gov_uk		Recycling Collection	Icons.RECYCLING	RECYCLING	high	already Icons reference
dover_gov_uk		Refuse Collection	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
dudley_gov_uk		FOOD	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
dudley_gov_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
dudley_gov_uk		REFUSE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
dundeecity_gov_uk		BLUE BIN	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
dundeecity_gov_uk		BROWN BIN	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
dundeecity_gov_uk		BURGUNDY BIN	Icons.RECYCLING	RECYCLING	high	already Icons reference
dundeecity_gov_uk		GREEN BIN	Icons.GLASS_COLORED	GLASS_COLORED	high	already Icons reference
dundeecity_gov_uk		GREY BIN	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
dunedin_govt_nz		BLUE BIN	Icons.GLASS	GLASS	high	already Icons reference
dunedin_govt_nz		GREEN BIN	Icons.ORGANIC	ORGANIC	high	already Icons reference
dunedin_govt_nz		RED BIN	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
dunedin_govt_nz		YELLOW BIN	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
durham_gov_uk		Clinical Waste	Icons.HAZARDOUS	HAZARDOUS	high	already Icons reference
durham_gov_uk		Food waste bin	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
durham_gov_uk		Garden waste bin	Icons.GARDEN	GARDEN	high	already Icons reference
durham_gov_uk		Recycle bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
durham_gov_uk		Rubbish bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
e_lindsey_gov_uk		Garden Waste	Icons.GARDEN	GARDEN	high	already Icons reference
e_lindsey_gov_uk		Purple Bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
e_lindsey_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
e_lindsey_gov_uk		Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ead_darmstadt_de		BIO	Icons.ORGANIC	ORGANIC	high	already Icons reference
ead_darmstadt_de		PPK	Icons.PAPER	PAPER	high	already Icons reference
ead_darmstadt_de		RM1	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ead_darmstadt_de		RM2	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ead_darmstadt_de		RM4	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ead_darmstadt_de		WET	Icons.RECYCLING	RECYCLING	high	already Icons reference
ealing_gov_uk		BLACK	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ealing_gov_uk		BLUE	Icons.RECYCLING	RECYCLING	high	already Icons reference
ealing_gov_uk		FOOD	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
ealing_gov_uk		GARDEN	Icons.GARDEN	GARDEN	high	already Icons reference
east_ayrshire_gov_uk		Garden waste bin	Icons.GARDEN	GARDEN	high	already Icons reference
east_ayrshire_gov_uk		General waste bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
east_ayrshire_gov_uk		Recycling trolley	Icons.RECYCLING	RECYCLING	high	already Icons reference
east_northamptonshire_gov_uk		general	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
east_northamptonshire_gov_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
east_renfrewshire_gov_uk		Blue	Icons.EVENT	EVENT	high	already Icons reference
east_renfrewshire_gov_uk		Brown	Icons.ORGANIC	ORGANIC	high	already Icons reference
east_renfrewshire_gov_uk		Green	Icons.GLASS	GLASS	high	already Icons reference
east_renfrewshire_gov_uk		Grey	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eastcambs_gov_uk		Black Bag	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eastcambs_gov_uk		Blue Bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
eastcambs_gov_uk		Green or Brown Bin	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eastdevon_gov_uk		GREEN WASTE	Icons.GARDEN	GARDEN	high	already Icons reference
eastdevon_gov_uk		RECYCLING AND FOOD WASTE	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eastdevon_gov_uk		RUBBISH	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eastdunbarton_gov_uk		Blue bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
eastdunbarton_gov_uk		Brown bin	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eastdunbarton_gov_uk		Food caddy	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eastdunbarton_gov_uk		Green bin	Icons.ORGANIC	ORGANIC	high	already Icons reference
eastdunbarton_gov_uk		Grey bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eastherts_gov_uk		Food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eastherts_gov_uk		Garden Waste	Icons.GARDEN	GARDEN	high	already Icons reference
eastherts_gov_uk		Paper	Icons.PAPER	PAPER	high	already Icons reference
eastherts_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
eastherts_gov_uk		Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eastleigh_gov_uk		Paper	Icons.PAPER	PAPER	high	already Icons reference
eastleigh_gov_uk		food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eastleigh_gov_uk		garden	Icons.GARDEN	GARDEN	high	already Icons reference
eastleigh_gov_uk		glass	Icons.GLASS	GLASS	high	already Icons reference
eastleigh_gov_uk		household	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eastleigh_gov_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
eastlothian_gov_uk		food waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eastlothian_gov_uk		garden waste	Icons.GARDEN	GARDEN	high	already Icons reference
eastlothian_gov_uk		non recyclable waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eastlothian_gov_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
eastriding_gov_uk		BlueDate	Icons.RECYCLING	RECYCLING	high	already Icons reference
eastriding_gov_uk		BrownDate	Icons.ORGANIC	ORGANIC	high	already Icons reference
eastriding_gov_uk		GreenDate	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eaststaffsbc_gov_uk		Blue Bag	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
eaststaffsbc_gov_uk		Blue Bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
eaststaffsbc_gov_uk		Brown Bin	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eaststaffsbc_gov_uk		Grey Bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eaststaffsbc_gov_uk		Weekly Food Waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
edlitz_at		Biomüllabfuhr	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
edlitz_at		Gelber Sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
edlitz_at		Grüne Tonne	Icons.RECYCLING	RECYCLING	high	already Icons reference
edlitz_at		Papier Tonne	Icons.PAPER	PAPER	high	already Icons reference
edlitz_at		Restmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
edlitz_at		Restmüll mit Panoramastraße	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
edpevent_se	se	Brännbart	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
edpevent_se	se	Deponi	Icons.RECYCLING	RECYCLING	high	already Icons reference
edpevent_se	se	Matavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
edpevent_se	se	Matavfall tätt	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
edpevent_se	se	Restavfall	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
edpevent_se	se	Slam	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
edpevent_se	se	Trädgårdsavfall	Icons.GARDEN	GARDEN	high	already Icons reference
eggelsberg_at	at	Altpapier	Icons.PAPER	PAPER	high	already Icons reference
eggelsberg_at	at	Bioabfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eggelsberg_at	at	Gelber Sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
eggelsberg_at	at	Restabfall 2-wöchentlich	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eggelsberg_at	at	Restabfall 4-wöchentlich	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eggelsberg_at	at	Restabfall 6-wöchentlich	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
egn_abfallkalender_de		Bio	Icons.ORGANIC	ORGANIC	high	already Icons reference
egn_abfallkalender_de		Blau	Icons.PAPER	PAPER	high	already Icons reference
egn_abfallkalender_de		Braun	Icons.ORGANIC	ORGANIC	high	already Icons reference
egn_abfallkalender_de		Gelb	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
egn_abfallkalender_de		Grau	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eigenbetrieb_abfallwirtschaft_de	de	Biotonne	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eigenbetrieb_abfallwirtschaft_de	de	Gelbe(r) Sack/Tonne	Icons.RECYCLING	RECYCLING	high	already Icons reference
eigenbetrieb_abfallwirtschaft_de	de	Papiercontainer	Icons.PAPER	PAPER	high	already Icons reference
eigenbetrieb_abfallwirtschaft_de	de	Restmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eko_tom_pl		BIO	Icons.ORGANIC	ORGANIC	high	already Icons reference
eko_tom_pl		Gabaryty	Icons.BULKY	BULKY	high	already Icons reference
eko_tom_pl		Papier	Icons.PAPER	PAPER	high	already Icons reference
eko_tom_pl		Szkło	Icons.GLASS	GLASS	high	already Icons reference
eko_tom_pl		Tworzywa	Icons.RECYCLING	RECYCLING	high	already Icons reference
eko_tom_pl		Zmieszane	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ekonovus_lt		komunalinės atliekos	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ekonovus_lt		pakuotė	Icons.RECYCLING	RECYCLING	high	already Icons reference
ekonovus_lt		stiklas	Icons.GLASS	GLASS	high	already Icons reference
ekonovus_lt		žaliosios atliekos	Icons.ORGANIC	ORGANIC	high	already Icons reference
ekosystem_wroc_pl		BIO	Icons.ORGANIC	ORGANIC	high	already Icons reference
ekosystem_wroc_pl		papier	Icons.PAPER	PAPER	high	already Icons reference
ekosystem_wroc_pl		szkło	Icons.GLASS	GLASS	high	already Icons reference
ekosystem_wroc_pl		tworzywa	Icons.RECYCLING	RECYCLING	high	already Icons reference
ekosystem_wroc_pl		zmieszane	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
elmbridge_gov_uk		Domestic Recycling	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
elmbridge_gov_uk		Domestic Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
elmbridge_gov_uk		Food Waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
elmbridge_gov_uk		Textiles and Small WEEE	Icons.ELECTRONICS	ELECTRONICS	high	already Icons reference
environmentfirst_co_uk		GARDEN WASTE	Icons.GARDEN	GARDEN	high	already Icons reference
environmentfirst_co_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
environmentfirst_co_uk		RUBBISH	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eppingforestdc_gov_uk		clinical	Icons.HAZARDOUS	HAZARDOUS	high	already Icons reference
eppingforestdc_gov_uk		food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
eppingforestdc_gov_uk		garden	Icons.GARDEN	GARDEN	high	already Icons reference
eppingforestdc_gov_uk		general	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eppingforestdc_gov_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
eppingforestdc_gov_uk		refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
erewash_gov_uk		domestic-waste-collection-service	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
erewash_gov_uk		garden-waste-collection-service	Icons.GARDEN	GARDEN	high	already Icons reference
erewash_gov_uk		recycling-collection-service	Icons.RECYCLING	RECYCLING	high	already Icons reference
esch_lu		Container ménage	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
esch_lu		Déchets toxiques	Icons.HAZARDOUS	HAZARDOUS	high	already Icons reference
esch_lu		Organique	Icons.ORGANIC	ORGANIC	high	already Icons reference
esch_lu		Papier	Icons.PAPER	PAPER	high	already Icons reference
esch_lu		Poubelle ménage	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
esch_lu		Valorlux	Icons.RECYCLING	RECYCLING	high	already Icons reference
esch_lu		Verre	Icons.GLASS	GLASS	high	already Icons reference
eth_erd_hu	hu	Communal	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
eth_erd_hu	hu	Glass	Icons.GLASS	GLASS	high	already Icons reference
eth_erd_hu	hu	Green	Icons.ORGANIC	ORGANIC	high	already Icons reference
eth_erd_hu	hu	Selective	Icons.RECYCLING	RECYCLING	high	already Icons reference
evv_voelklingen_de	de	Biomüll	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
evv_voelklingen_de	de	Biotonne	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
evv_voelklingen_de	de	Gelbe Tonne	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
evv_voelklingen_de	de	Gelber Sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
evv_voelklingen_de	de	LVP	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
evv_voelklingen_de	de	Papier	Icons.PAPER	PAPER	high	already Icons reference
evv_voelklingen_de	de	Papiertonne	Icons.PAPER	PAPER	high	already Icons reference
evv_voelklingen_de	de	Restmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
evv_voelklingen_de	de	Schadstoffmobil	Icons.HAZARDOUS	HAZARDOUS	high	already Icons reference
evv_voelklingen_de	de	Sperrmüll	Icons.BULKY	BULKY	high	already Icons reference
exeter_gov_uk		FOOD WASTE	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
exeter_gov_uk		GARDEN WASTE	Icons.GARDEN	GARDEN	high	already Icons reference
exeter_gov_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
exeter_gov_uk		REFUSE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fareham_gov_uk		Garden Waste	Icons.GARDEN	GARDEN	high	already Icons reference
fareham_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
fareham_gov_uk		Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fcc_group_eu	sk	Komunálny	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fcc_group_eu	sk	Papier	Icons.PAPER	PAPER	high	already Icons reference
fcc_group_eu	sk	Plasty	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
fcc_group_eu	sk	Separovaný	Icons.RECYCLING	RECYCLING	high	already Icons reference
fccenvironment_co_uk		Garden	Icons.GARDEN	GARDEN	high	already Icons reference
fccenvironment_co_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
fccenvironment_co_uk		Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fenland_gov_uk		Empty Bin BLUE 240	Icons.RECYCLING	RECYCLING	high	already Icons reference
fenland_gov_uk		Empty Bin BROWN 240	Icons.ORGANIC	ORGANIC	high	already Icons reference
fenland_gov_uk		Empty Bin GREEN 240	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fenland_gov_uk		Empty Bin RECYCLING SACK	Icons.RECYCLING	RECYCLING	high	already Icons reference
fenland_gov_uk		Empty Bin REFUSE SACK	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fife_gov_uk		Blue	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fife_gov_uk		Brown	Icons.ORGANIC	ORGANIC	high	already Icons reference
fife_gov_uk		Glass	Icons.GLASS	GLASS	high	already Icons reference
fife_gov_uk		Green	Icons.RECYCLING	RECYCLING	high	already Icons reference
fife_gov_uk		Grey	Icons.PAPER	PAPER	high	already Icons reference
fkf_bo_hu	hu	COMMUNAL	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fkf_bo_hu	hu	GREEN	Icons.ORGANIC	ORGANIC	high	already Icons reference
fkf_bo_hu	hu	SELECTIVE	Icons.RECYCLING	RECYCLING	high	already Icons reference
flintshire_gov_uk		Bio	Icons.ORGANIC	ORGANIC	high	already Icons reference
flintshire_gov_uk		Glass	Icons.GLASS	GLASS	high	already Icons reference
flintshire_gov_uk		Paper	Icons.PAPER	PAPER	high	already Icons reference
flintshire_gov_uk		Recycle	Icons.RECYCLING	RECYCLING	high	already Icons reference
flintshire_gov_uk		Trash	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
folkestone_hythe_gov_uk		Non-Recyclables (Green Lid) and Food Waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
folkestone_hythe_gov_uk		Recycling (Purple Lid / Black Box and Food Waste)	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
fosenrenovasjon_no		Matavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
fosenrenovasjon_no		Papir og plastemballasje	Icons.PAPER	PAPER	high	already Icons reference
fosenrenovasjon_no		Restavfall til forbrenning	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
frankenberg_de		Bio	Icons.ORGANIC	ORGANIC	high	already Icons reference
frankenberg_de		Glass	Icons.GLASS	GLASS	high	already Icons reference
frankenberg_de		Paper	Icons.PAPER	PAPER	high	already Icons reference
frankenberg_de		Recycle	Icons.RECYCLING	RECYCLING	high	already Icons reference
frankenberg_de		Trash	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
frankston_vic_gov_au		Glass	Icons.GLASS	GLASS	high	already Icons reference
frankston_vic_gov_au		Green Waste	Icons.GARDEN	GARDEN	high	already Icons reference
frankston_vic_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
frankston_vic_gov_au		Rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
frasercoast_qld_gov_au	au	General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
frasercoast_qld_gov_au	au	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
frwa_com_au		Green Waste	Icons.GARDEN	GARDEN	high	already Icons reference
frwa_com_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
frwa_com_au		Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fuquay_varina_nc_us		GARBAGE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
fuquay_varina_nc_us		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
fylde_gov_uk		Blue Bag	Icons.RECYCLING	RECYCLING	high	already Icons reference
fylde_gov_uk		Blue Bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
fylde_gov_uk		Brown Bin	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
fylde_gov_uk		Green Bin	Icons.ORGANIC	ORGANIC	high	already Icons reference
fylde_gov_uk		Green Box	Icons.RECYCLING	RECYCLING	high	already Icons reference
fylde_gov_uk		Grey Bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gastrikeatervinnare_se		Blandat	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gastrikeatervinnare_se		Matavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
gastrikeatervinnare_se		Restavfall	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gateshead_gov_uk		Garden	Icons.GARDEN	GARDEN	high	already Icons reference
gateshead_gov_uk		Household	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gateshead_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
geelongaustralia_com_au		Garbage	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
geelongaustralia_com_au		Green waste	Icons.GARDEN	GARDEN	high	already Icons reference
geelongaustralia_com_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
gemeinde24_at	at	ag	Icons.GLASS_COLORED	GLASS_COLORED	high	already Icons reference
gemeinde24_at	at	am	Icons.ELECTRONICS	ELECTRONICS	high	already Icons reference
gemeinde24_at	at	ap	Icons.PAPER	PAPER	high	already Icons reference
gemeinde24_at	at	bm	Icons.ORGANIC	ORGANIC	high	already Icons reference
gemeinde24_at	at	el	Icons.ELECTRONICS	ELECTRONICS	high	already Icons reference
gemeinde24_at	at	frei1	Icons.HAZARDOUS	HAZARDOUS	high	already Icons reference
gemeinde24_at	at	frei2	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
gemeinde24_at	at	gs	Icons.GARDEN	GARDEN	high	already Icons reference
gemeinde24_at	at	lf	Icons.RECYCLING	RECYCLING	high	already Icons reference
gemeinde24_at	at	ps	Icons.HAZARDOUS	HAZARDOUS	high	already Icons reference
gemeinde24_at	at	rm	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gemeinde24_at	at	sp	Icons.BULKY	BULKY	high	already Icons reference
gfa_lueneburg_de		Biotonne	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
gfa_lueneburg_de		Gelber Sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
gfa_lueneburg_de		Gruenabfall	Icons.ORGANIC	ORGANIC	high	already Icons reference
gfa_lueneburg_de		Papiertonne	Icons.PAPER	PAPER	high	already Icons reference
gfa_lueneburg_de		Restabfallbehaelter	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gfa_lueneburg_de		Restmuell	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gfa_lueneburg_de		Sperrmuell Altmetall	Icons.RECYCLING	RECYCLING	high	already Icons reference
glasgow_gov_uk		blue bins	Icons.RECYCLING	RECYCLING	high	already Icons reference
glasgow_gov_uk		brown bins	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
glasgow_gov_uk		green bins	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
glasgow_gov_uk		grey bins	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
glasgow_gov_uk		purple bins	Icons.GLASS	GLASS	high	already Icons reference
gleneira_vic_gov_au		Next organic collection	Icons.ORGANIC	ORGANIC	high	already Icons reference
gleneira_vic_gov_au		Next recycling collection	Icons.RECYCLING	RECYCLING	high	already Icons reference
gleneira_vic_gov_au		Next rubbish collection	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gmina_miekinia_pl		Bioodpady	Icons.ORGANIC	ORGANIC	high	already Icons reference
gmina_miekinia_pl		Papier	Icons.PAPER	PAPER	high	already Icons reference
gmina_miekinia_pl		Szkło	Icons.GLASS	GLASS	high	already Icons reference
gmina_miekinia_pl		Tworzywa sztuczne	Icons.RECYCLING	RECYCLING	high	already Icons reference
gmina_miekinia_pl		Wielkogabaryty	Icons.BULKY	BULKY	high	already Icons reference
gmina_miekinia_pl		Zmieszane	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gmina_sroda_slaska_pl		Odpady kuchenne ulegające biodegradacji	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
gmina_sroda_slaska_pl		Odpady wielkogabarytowe	Icons.BULKY	BULKY	high	already Icons reference
gmina_sroda_slaska_pl		Papier	Icons.PAPER	PAPER	high	already Icons reference
gmina_sroda_slaska_pl		Szkło	Icons.GLASS	GLASS	high	already Icons reference
gmina_sroda_slaska_pl		Tworzywa sztuczne	Icons.RECYCLING	RECYCLING	high	already Icons reference
gmina_sroda_slaska_pl		Zmieszane komunalne	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gmina_zgierz_pl		BIO	Icons.ORGANIC	ORGANIC	high	already Icons reference
gmina_zgierz_pl		Gabaryty	Icons.BULKY	BULKY	high	already Icons reference
gmina_zgierz_pl		Segregowane i zmieszane	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gmrmatawinie_qc_ca	ca	bac_bleu	Icons.RECYCLING	RECYCLING	high	already Icons reference
gmrmatawinie_qc_ca	ca	bac_brun	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
gmrmatawinie_qc_ca	ca	bac_noir	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gmrmatawinie_qc_ca	ca	encombrants	Icons.BULKY	BULKY	high	already Icons reference
goessendorf_at		Altpapier P1	Icons.PAPER	PAPER	high	already Icons reference
goessendorf_at		Altpapier P2	Icons.PAPER	PAPER	high	already Icons reference
goessendorf_at		Bioabfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
goessendorf_at		Restmüll R1	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
goessendorf_at		Restmüll R2	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
goessendorf_at		Sperrmüll S1	Icons.BULKY	BULKY	high	already Icons reference
goessendorf_at		Sperrmüll S2	Icons.BULKY	BULKY	high	already Icons reference
gojer_at		Altpapier	Icons.PAPER	PAPER	high	already Icons reference
gojer_at		Altstoffsammelzentrum	Icons.COMMERCIAL	COMMERCIAL	high	already Icons reference
gojer_at		Bioabfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
gojer_at		Hausmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
gojer_at		Metallverpackungen	Icons.METAL	METAL	high	already Icons reference
gojer_at		Plastikflaschen	Icons.GLASS	GLASS	high	already Icons reference
goldcoast_qld_gov_au		General waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
goldcoast_qld_gov_au		Green organics	Icons.ORGANIC	ORGANIC	high	already Icons reference
